time,gFx,gFy,gFz,TgF
37.615000,0.3540,-0.2000,0.1546,0.435
37.615000,0.3587,-0.2027,0.1436,0.436
37.618000,0.3611,-0.2022,0.1345,0.435
37.619000,0.3658,-0.2053,0.1235,0.437
37.620000,0.3672,-0.2078,0.1150,0.437
37.624000,0.3694,-0.2088,0.1079,0.438
37.626000,0.3728,-0.2097,0.0989,0.439
37.628000,0.3760,-0.2112,0.0918,0.441
37.630000,0.3833,-0.2102,0.0884,0.446
37.634000,0.3907,-0.2114,0.0835,0.452
37.635000,0.3985,-0.2156,0.0798,0.460
37.637000,0.4056,-0.2212,0.0774,0.468
37.640000,0.4163,-0.2273,0.0779,0.481
37.642000,0.4292,-0.2332,0.0813,0.495
37.644000,0.4444,-0.2400,0.0852,0.512
37.647000,0.4605,-0.2459,0.0908,0.530
37.651000,0.4793,-0.2530,0.0982,0.551
37.654000,0.4969,-0.2598,0.1072,0.571
37.654000,0.5142,-0.2688,0.1140,0.591
37.656000,0.5355,-0.2788,0.1216,0.616
37.659000,0.5540,-0.2867,0.1265,0.636
37.661000,0.5772,-0.2979,0.1336,0.663
37.664000,0.5963,-0.3098,0.1362,0.686
37.670000,0.6146,-0.3240,0.1387,0.708
37.671000,0.6351,-0.3372,0.1423,0.733
37.672000,0.6534,-0.3499,0.1460,0.755
37.673000,0.6712,-0.3631,0.1492,0.778
37.675000,0.6903,-0.3772,0.1541,0.802
37.677000,0.7093,-0.3926,0.1580,0.826
37.680000,0.7283,-0.4075,0.1629,0.850
37.682000,0.7479,-0.4241,0.1702,0.876
37.686000,0.7655,-0.4390,0.1753,0.900
37.687000,0.7860,-0.4549,0.1826,0.926
37.690000,0.8040,-0.4732,0.1929,0.953
37.692000,0.8223,-0.4891,0.2046,0.978
37.694000,0.8426,-0.5025,0.2139,1.004
37.697000,0.8621,-0.5235,0.2259,1.034
37.709000,0.8800,-0.5420,0.2390,1.061
37.711000,0.8988,-0.5589,0.2520,1.088
37.712000,0.9190,-0.5782,0.2671,1.118
37.712000,0.9403,-0.5984,0.2813,1.150
37.713000,0.9618,-0.6180,0.2959,1.181
37.714000,0.9857,-0.6378,0.3135,1.215
37.715000,1.0089,-0.6570,0.3316,1.249
37.716000,1.0299,-0.6734,0.3460,1.278
37.734000,1.0504,-0.6907,0.3626,1.308
37.735000,1.0680,-0.7095,0.3775,1.337
37.736000,1.0824,-0.7259,0.3929,1.361
37.737000,1.0948,-0.7428,0.4063,1.384
37.738000,1.1058,-0.7594,0.4190,1.405
37.739000,1.1139,-0.7786,0.4307,1.426
37.740000,1.1195,-0.7967,0.4429,1.444
37.740000,1.1249,-0.8148,0.4502,1.460
37.741000,1.1283,-0.8321,0.4573,1.475
37.742000,1.1324,-0.8495,0.4646,1.490
37.743000,1.1341,-0.8641,0.4715,1.502
37.744000,1.1337,-0.8770,0.4783,1.511
37.749000,1.1332,-0.8885,0.4854,1.520
37.761000,1.1324,-0.9007,0.4915,1.528
37.761000,1.1310,-0.9129,0.4964,1.536
37.762000,1.1288,-0.9225,0.5040,1.542
37.762000,1.1251,-0.9317,0.5101,1.547
37.763000,1.1207,-0.9393,0.5171,1.551
37.764000,1.1161,-0.9474,0.5230,1.555
37.764000,1.1090,-0.9542,0.5289,1.556
37.771000,1.0992,-0.9615,0.5362,1.556
37.772000,1.0912,-0.9679,0.5430,1.556
37.773000,1.0824,-0.9725,0.5511,1.556
37.773000,1.0748,-0.9772,0.5589,1.556
37.774000,1.0709,-0.9784,0.5672,1.557
37.776000,1.0655,-0.9823,0.5779,1.560
37.779000,1.0614,-0.9825,0.5867,1.561
37.781000,1.0577,-0.9823,0.5980,1.562
37.784000,1.0577,-0.9808,0.6070,1.565
37.787000,1.0592,-0.9803,0.6177,1.570
37.789000,1.0626,-0.9762,0.6280,1.574
37.790000,1.0692,-0.9752,0.6392,1.582
37.793000,1.0763,-0.9713,0.6487,1.588
37.795000,1.0853,-0.9686,0.6546,1.595
37.798000,1.0958,-0.9625,0.6575,1.600
37.807000,1.1088,-0.9581,0.6556,1.605
37.808000,1.1212,-0.9540,0.6522,1.610
37.809000,1.1361,-0.9481,0.6478,1.615
37.809000,1.1500,-0.9395,0.6365,1.616
37.810000,1.1588,-0.9283,0.6236,1.610
37.812000,1.1656,-0.9168,0.6080,1.603
37.815000,1.1693,-0.9027,0.5889,1.590
37.828000,1.1686,-0.8885,0.5682,1.574
37.829000,1.1647,-0.8736,0.5433,1.554
37.829000,1.1554,-0.8578,0.5127,1.528
37.830000,1.1461,-0.8443,0.4834,1.503
37.831000,1.1359,-0.8314,0.4505,1.478
37.832000,1.1207,-0.8199,0.4200,1.451
37.834000,1.1070,-0.8101,0.3892,1.426
37.837000,1.0948,-0.8038,0.3623,1.406
37.837000,1.0848,-0.7974,0.3394,1.389
37.838000,1.0768,-0.7916,0.3201,1.374
37.841000,1.0712,-0.7894,0.3089,1.366
37.843000,1.0621,-0.7887,0.3040,1.357
37.845000,1.0524,-0.7889,0.3040,1.350
37.847000,1.0426,-0.7887,0.3098,1.343
37.851000,1.0316,-0.7891,0.3235,1.339
37.854000,1.0187,-0.7913,0.3428,1.335
37.855000,1.0086,-0.7930,0.3672,1.335
37.858000,0.9972,-0.7916,0.3936,1.333
37.859000,0.9850,-0.7945,0.4256,1.335
37.861000,0.9698,-0.7916,0.4600,1.334
37.866000,0.9537,-0.7874,0.4964,1.333
37.869000,0.9356,-0.7796,0.5335,1.330
37.870000,0.9168,-0.7677,0.5726,1.326
37.872000,0.8971,-0.7552,0.6111,1.322
37.873000,0.8768,-0.7401,0.6470,1.317
37.876000,0.8570,-0.7213,0.6815,1.311
37.878000,0.8346,-0.7017,0.7108,1.302
37.881000,0.8128,-0.6776,0.7352,1.289
37.882000,0.7896,-0.6522,0.7542,1.272
37.891000,0.7686,-0.6268,0.7635,1.252
37.892000,0.7474,-0.5975,0.7664,1.226
37.893000,0.7288,-0.5672,0.7608,1.197
37.894000,0.7110,-0.5328,0.7520,1.164
37.896000,0.6934,-0.4988,0.7379,1.129
37.899000,0.6751,-0.4693,0.7176,1.091
37.900000,0.6556,-0.4400,0.6934,1.051
37.911000,0.6368,-0.4109,0.6654,1.008
37.912000,0.6236,-0.3843,0.6329,0.968
37.913000,0.6114,-0.3594,0.6009,0.930
37.914000,0.6038,-0.3396,0.5665,0.895
37.914000,0.5984,-0.3221,0.5311,0.862
37.915000,0.5945,-0.3067,0.4976,0.834
37.916000,0.5943,-0.2906,0.4673,0.810
37.919000,0.5955,-0.2766,0.4373,0.789
37.922000,0.6004,-0.2630,0.4087,0.772
37.924000,0.6077,-0.2488,0.3850,0.761
37.925000,0.6197,-0.2354,0.3643,0.756
37.927000,0.6336,-0.2193,0.3457,0.754
37.931000,0.6480,-0.2049,0.3282,0.755
37.934000,0.6632,-0.1926,0.3086,0.756
37.935000,0.6795,-0.1792,0.2920,0.761
37.940000,0.6954,-0.1682,0.2722,0.765
37.942000,0.7117,-0.1592,0.2554,0.773
37.943000,0.7281,-0.1504,0.2383,0.781
37.944000,0.7437,-0.1411,0.2254,0.790
37.947000,0.7579,-0.1318,0.2110,0.798
37.950000,0.7696,-0.1245,0.1988,0.805
37.952000,0.7830,-0.1167,0.1883,0.814
37.957000,0.7945,-0.1089,0.1824,0.822
37.957000,0.8070,-0.1023,0.1780,0.833
37.959000,0.8192,-0.0994,0.1760,0.844
37.961000,0.8341,-0.0957,0.1773,0.858
37.963000,0.8480,-0.0928,0.1799,0.872
37.965000,0.8631,-0.0925,0.1861,0.888
37.971000,0.8797,-0.0945,0.1926,0.906
37.972000,0.8946,-0.0977,0.2044,0.923
37.973000,0.9078,-0.0991,0.2176,0.939
37.976000,0.9205,-0.1013,0.2298,0.954
37.977000,0.9342,-0.1038,0.2432,0.971
37.981000,0.9447,-0.1082,0.2549,0.984
37.982000,0.9535,-0.1109,0.2666,0.996
37.993000,0.9603,-0.1152,0.2793,1.007
37.994000,0.9637,-0.1194,0.2918,1.014
37.995000,0.9654,-0.1216,0.3042,1.020
37.995000,0.9645,-0.1250,0.3150,1.022
37.996000,0.9608,-0.1287,0.3257,1.023
37.996000,0.9547,-0.1316,0.3374,1.021
38.007000,0.9479,-0.1328,0.3504,1.019
38.009000,0.9410,-0.1328,0.3626,1.017
38.010000,0.9312,-0.1362,0.3755,1.013
38.010000,0.9178,-0.1384,0.3868,1.006
38.018000,0.9056,-0.1426,0.3997,1.000
38.020000,0.8917,-0.1477,0.4119,0.993
38.020000,0.8770,-0.1506,0.4234,0.985
38.021000,0.8595,-0.1553,0.4361,0.976
38.022000,0.8407,-0.1597,0.4456,0.965
38.024000,0.8184,-0.1599,0.4573,0.951
38.025000,0.7970,-0.1624,0.4683,0.939
38.026000,0.7777,-0.1633,0.4795,0.928
38.027000,0.7559,-0.1626,0.4886,0.915
38.029000,0.7362,-0.1631,0.4971,0.903
38.031000,0.7176,-0.1616,0.5030,0.891
38.036000,0.7027,-0.1604,0.5062,0.881
38.037000,0.6863,-0.1590,0.5044,0.866
38.039000,0.6700,-0.1563,0.4976,0.849
38.041000,0.6519,-0.1533,0.4856,0.827
38.043000,0.6334,-0.1475,0.4681,0.801
38.046000,0.6160,-0.1441,0.4444,0.773
38.048000,0.5970,-0.1402,0.4187,0.743
38.051000,0.5782,-0.1358,0.3899,0.710
38.053000,0.5611,-0.1326,0.3587,0.679
38.055000,0.5457,-0.1287,0.3272,0.649
38.057000,0.5315,-0.1255,0.2974,0.622
38.060000,0.5191,-0.1214,0.2686,0.597
38.062000,0.5088,-0.1184,0.2425,0.576
38.064000,0.5005,-0.1150,0.2202,0.559
38.066000,0.4927,-0.1145,0.1990,0.544
38.069000,0.4856,-0.1111,0.1785,0.529
38.072000,0.4798,-0.1079,0.1614,0.518
38.074000,0.4749,-0.1050,0.1465,0.508
38.076000,0.4729,-0.1021,0.1321,0.502
38.079000,0.4722,-0.1008,0.1226,0.498
38.081000,0.4708,-0.0974,0.1126,0.494
38.083000,0.4710,-0.0916,0.1040,0.491
38.094000,0.4734,-0.0881,0.0952,0.491
38.095000,0.4744,-0.0855,0.0862,0.490
38.096000,0.4759,-0.0813,0.0784,0.489
38.096000,0.4764,-0.0776,0.0723,0.488
38.099000,0.4776,-0.0750,0.0635,0.488
38.101000,0.4771,-0.0742,0.0581,0.486
38.101000,0.4810,-0.0725,0.0501,0.489
38.113000,0.4874,-0.0725,0.0466,0.495
38.113000,0.4947,-0.0745,0.0432,0.502
38.114000,0.5018,-0.0764,0.0427,0.509
38.115000,0.5088,-0.0789,0.0449,0.517
38.115000,0.5167,-0.0808,0.0464,0.525
38.116000,0.5257,-0.0808,0.0515,0.534
38.117000,0.5350,-0.0811,0.0588,0.544
38.121000,0.5433,-0.0818,0.0654,0.553
38.124000,0.5491,-0.0852,0.0732,0.561
38.125000,0.5587,-0.0884,0.0830,0.572
38.126000,0.5665,-0.0935,0.0916,0.581
38.128000,0.5738,-0.0989,0.0999,0.591
38.131000,0.5811,-0.1062,0.1089,0.601
38.137000,0.5882,-0.1128,0.1189,0.611
38.138000,0.5953,-0.1204,0.1294,0.621
38.139000,0.6053,-0.1292,0.1389,0.634
38.140000,0.6121,-0.1372,0.1519,0.645
38.143000,0.6224,-0.1480,0.1653,0.661
38.145000,0.6341,-0.1553,0.1797,0.677
38.147000,0.6483,-0.1646,0.1953,0.697
38.150000,0.6627,-0.1726,0.2149,0.718
38.156000,0.6761,-0.1804,0.2351,0.738
38.157000,0.6878,-0.1870,0.2544,0.757
38.157000,0.7000,-0.1956,0.2727,0.776
38.160000,0.7098,-0.2019,0.2930,0.794
38.162000,0.7196,-0.2092,0.3111,0.811
38.164000,0.7288,-0.2149,0.3289,0.828
38.166000,0.7384,-0.2229,0.3443,0.845
38.172000,0.7520,-0.2295,0.3609,0.865
38.173000,0.7652,-0.2410,0.3728,0.885
38.176000,0.7828,-0.2505,0.3850,0.908
38.177000,0.8014,-0.2598,0.3980,0.932
38.178000,0.8192,-0.2710,0.4053,0.953
38.181000,0.8414,-0.2808,0.4165,0.980
38.183000,0.8629,-0.2915,0.4275,1.006
38.187000,0.8856,-0.3020,0.4366,1.033
38.189000,0.9061,-0.3130,0.4436,1.056
38.190000,0.9261,-0.3221,0.4532,1.080
38.193000,0.9454,-0.3318,0.4620,1.103
38.197000,0.9615,-0.3418,0.4690,1.123
38.198000,0.9767,-0.3506,0.4744,1.141
38.200000,0.9920,-0.3604,0.4791,1.159
38.204000,1.0057,-0.3689,0.4822,1.175
38.206000,1.0130,-0.3797,0.4834,1.185
38.216000,1.0238,-0.3890,0.4839,1.197
38.217000,1.0345,-0.3968,0.4832,1.209
38.218000,1.0431,-0.4060,0.4805,1.218
38.226000,1.0536,-0.4146,0.4766,1.228
38.227000,1.0638,-0.4246,0.4744,1.240
38.230000,1.0707,-0.4349,0.4695,1.247
38.241000,1.0777,-0.4449,0.4683,1.256
38.242000,1.0865,-0.4549,0.4671,1.267
38.242000,1.0961,-0.4639,0.4686,1.279
38.244000,1.1056,-0.4727,0.4700,1.291
38.245000,1.1149,-0.4834,0.4725,1.304
38.246000,1.1251,-0.4932,0.4756,1.317
38.246000,1.1327,-0.5042,0.4803,1.330
38.247000,1.1410,-0.5145,0.4832,1.342
38.248000,1.1495,-0.5262,0.4878,1.355
38.248000,1.1549,-0.5372,0.4944,1.366
38.249000,1.1610,-0.5472,0.5025,1.378
38.250000,1.1647,-0.5547,0.5132,1.388
38.250000,1.1683,-0.5638,0.5235,1.399
38.255000,1.1693,-0.5718,0.5347,1.407
38.256000,1.1693,-0.5801,0.5445,1.414
38.258000,1.1681,-0.5850,0.5560,1.420
38.258000,1.1681,-0.5909,0.5657,1.426
38.261000,1.1652,-0.5948,0.5748,1.429
38.264000,1.1634,-0.5982,0.5845,1.433
38.267000,1.1620,-0.6014,0.5914,1.436
38.270000,1.1632,-0.6038,0.5989,1.441
38.273000,1.1617,-0.6048,0.6070,1.444
38.274000,1.1622,-0.6053,0.6148,1.447
38.276000,1.1605,-0.6050,0.6229,1.449
38.278000,1.1586,-0.6021,0.6331,1.451
38.280000,1.1529,-0.5967,0.6431,1.449
38.283000,1.1490,-0.5933,0.6522,1.448
38.286000,1.1434,-0.5911,0.6602,1.447
38.289000,1.1366,-0.5853,0.6690,1.443
38.291000,1.1300,-0.5818,0.6768,1.440
38.292000,1.1241,-0.5777,0.6905,1.440
38.295000,1.1215,-0.5765,0.7037,1.444
38.296000,1.1219,-0.5726,0.7171,1.449
38.299000,1.1241,-0.5701,0.7327,1.458
38.301000,1.1276,-0.5691,0.7506,1.469
38.314000,1.1332,-0.5648,0.7662,1.480
38.315000,1.1361,-0.5621,0.7826,1.490
38.316000,1.1390,-0.5587,0.7960,1.498
38.317000,1.1385,-0.5535,0.8087,1.502
38.318000,1.1407,-0.5484,0.8209,1.509
38.319000,1.1398,-0.5416,0.8294,1.510
38.320000,1.1388,-0.5318,0.8387,1.511
38.337000,1.1359,-0.5254,0.8458,1.511
38.338000,1.1334,-0.5184,0.8507,1.509
38.339000,1.1310,-0.5113,0.8526,1.506
38.340000,1.1295,-0.5049,0.8548,1.504
38.341000,1.1302,-0.5027,0.8556,1.504
38.342000,1.1339,-0.4998,0.8585,1.507
38.342000,1.1371,-0.4949,0.8590,1.509
38.343000,1.1422,-0.4915,0.8585,1.511
38.344000,1.1490,-0.4896,0.8585,1.516
38.344000,1.1583,-0.4896,0.8573,1.522
38.345000,1.1720,-0.4839,0.8526,1.528
38.346000,1.1852,-0.4795,0.8526,1.537
38.348000,1.1969,-0.4739,0.8516,1.544
38.351000,1.2086,-0.4698,0.8470,1.549
38.353000,1.2201,-0.4639,0.8431,1.554
38.356000,1.2299,-0.4559,0.8436,1.559
38.358000,1.2343,-0.4432,0.8431,1.559
38.362000,1.2369,-0.4280,0.8443,1.558
38.363000,1.2377,-0.4102,0.8443,1.553
38.366000,1.2394,-0.3921,0.8421,1.549
38.368000,1.2394,-0.3719,0.8365,1.541
38.370000,1.2418,-0.3506,0.8309,1.535
38.374000,1.2413,-0.3291,0.8238,1.526
38.375000,1.2433,-0.3072,0.8148,1.518
38.377000,1.2430,-0.2847,0.8033,1.507
38.380000,1.2452,-0.2615,0.7877,1.496
38.382000,1.2487,-0.2388,0.7713,1.487
38.389000,1.2543,-0.2178,0.7525,1.479
38.390000,1.2587,-0.1963,0.7323,1.469
38.391000,1.2623,-0.1780,0.7093,1.459
38.395000,1.2672,-0.1590,0.6868,1.450
38.395000,1.2731,-0.1419,0.6619,1.442
38.396000,1.2777,-0.1275,0.6358,1.433
38.398000,1.2826,-0.1121,0.6111,1.425
38.401000,1.2850,-0.1006,0.5853,1.416
38.415000,1.2843,-0.0918,0.5608,1.404
38.416000,1.2787,-0.0820,0.5320,1.387
38.417000,1.2706,-0.0757,0.5027,1.369
38.418000,1.2606,-0.0689,0.4754,1.349
38.419000,1.2487,-0.0632,0.4439,1.327
38.420000,1.2328,-0.0581,0.4143,1.302
38.421000,1.2172,-0.0559,0.3824,1.277
38.422000,1.2006,-0.0571,0.3514,1.252
38.423000,1.1832,-0.0562,0.3223,1.228
38.438000,1.1627,-0.0571,0.2964,1.201
38.439000,1.1427,-0.0620,0.2718,1.176
38.441000,1.1239,-0.0654,0.2488,1.153
38.442000,1.1024,-0.0686,0.2315,1.129
38.443000,1.0831,-0.0745,0.2134,1.106
38.444000,1.0636,-0.0803,0.2009,1.085
38.445000,1.0441,-0.0889,0.1892,1.065
38.446000,1.0243,-0.0984,0.1790,1.044
38.447000,1.0055,-0.1101,0.1699,1.026
38.448000,0.9850,-0.1216,0.1636,1.006
38.450000,0.9652,-0.1326,0.1607,0.987
38.450000,0.9469,-0.1443,0.1616,0.971
38.452000,0.9254,-0.1553,0.1629,0.952
38.455000,0.9041,-0.1653,0.1643,0.934
38.468000,0.8829,-0.1736,0.1658,0.915
38.469000,0.8580,-0.1848,0.1704,0.894
38.471000,0.8333,-0.1953,0.1731,0.873
38.471000,0.8106,-0.2075,0.1756,0.855
38.472000,0.7843,-0.2193,0.1782,0.834
38.473000,0.7598,-0.2298,0.1846,0.815
38.473000,0.7369,-0.2390,0.1885,0.797
38.474000,0.7125,-0.2490,0.1948,0.779
38.478000,0.6878,-0.2566,0.2022,0.761
38.481000,0.6666,-0.2639,0.2095,0.747
38.483000,0.6426,-0.2730,0.2188,0.732
38.484000,0.6231,-0.2786,0.2285,0.720
38.485000,0.6031,-0.2837,0.2407,0.709
38.488000,0.5833,-0.2879,0.2503,0.697
38.490000,0.5655,-0.2937,0.2659,0.690
38.492000,0.5513,-0.2981,0.2788,0.686
38.495000,0.5359,-0.3020,0.2913,0.681
38.496000,0.5215,-0.3050,0.3013,0.675
38.499000,0.5091,-0.3103,0.3113,0.673
38.501000,0.4969,-0.3145,0.3196,0.669
38.507000,0.4817,-0.3186,0.3282,0.664
38.508000,0.4700,-0.3221,0.3374,0.662
38.511000,0.4605,-0.3211,0.3455,0.659
38.511000,0.4480,-0.3221,0.3528,0.655
38.514000,0.4388,-0.3213,0.3594,0.652
38.517000,0.4295,-0.3194,0.3626,0.646
38.518000,0.4214,-0.3184,0.3648,0.642
38.522000,0.4126,-0.3174,0.3662,0.637
38.525000,0.4056,-0.3157,0.3677,0.632
38.525000,0.4021,-0.3152,0.3680,0.630
38.528000,0.3960,-0.3135,0.3667,0.624
38.530000,0.3894,-0.3130,0.3689,0.621
38.532000,0.3831,-0.3135,0.3738,0.620
38.538000,0.3765,-0.3116,0.3755,0.616
38.538000,0.3728,-0.3074,0.3782,0.614
38.539000,0.3697,-0.3055,0.3831,0.614
38.542000,0.3658,-0.3003,0.3833,0.609
38.544000,0.3614,-0.2979,0.3877,0.608
38.546000,0.3577,-0.2962,0.3897,0.606
38.549000,0.3565,-0.2915,0.3899,0.603
38.551000,0.3557,-0.2876,0.3919,0.602
38.555000,0.3579,-0.2835,0.3924,0.602
38.557000,0.3614,-0.2815,0.3963,0.606
38.558000,0.3648,-0.2786,0.3977,0.607
38.561000,0.3689,-0.2752,0.3999,0.610
38.563000,0.3750,-0.2727,0.3992,0.612
38.565000,0.3794,-0.2703,0.3980,0.613
38.567000,0.3853,-0.2696,0.3973,0.616
38.574000,0.3926,-0.2666,0.3912,0.615
38.576000,0.3999,-0.2630,0.3848,0.614
38.579000,0.4075,-0.2600,0.3765,0.613
38.580000,0.4136,-0.2556,0.3638,0.607
38.582000,0.4197,-0.2517,0.3506,0.602
38.583000,0.4246,-0.2490,0.3379,0.597
38.585000,0.4290,-0.2456,0.3228,0.590
38.588000,0.4349,-0.2442,0.3074,0.586
38.596000,0.4400,-0.2432,0.2945,0.583
38.597000,0.4463,-0.2425,0.2825,0.581
38.597000,0.4527,-0.2405,0.2720,0.580
38.601000,0.4585,-0.2395,0.2617,0.580
38.603000,0.4651,-0.2381,0.2520,0.580
38.604000,0.4690,-0.2364,0.2449,0.580
38.605000,0.4715,-0.2376,0.2393,0.580
38.606000,0.4734,-0.2385,0.2310,0.578
38.622000,0.4749,-0.2388,0.2251,0.577
38.623000,0.4776,-0.2405,0.2185,0.578
38.623000,0.4839,-0.2410,0.2119,0.581
38.624000,0.4920,-0.2451,0.2056,0.587
38.624000,0.5032,-0.2520,0.2009,0.598
38.624000,0.5108,-0.2564,0.1966,0.604
38.625000,0.5208,-0.2610,0.1924,0.614
38.625000,0.5306,-0.2659,0.1878,0.622
38.627000,0.5394,-0.2722,0.1819,0.631
38.630000,0.5496,-0.2788,0.1785,0.642
38.631000,0.5601,-0.2857,0.1758,0.653
38.634000,0.5706,-0.2928,0.1734,0.664
38.638000,0.5796,-0.2976,0.1721,0.674
38.640000,0.5916,-0.3042,0.1709,0.687
38.642000,0.6014,-0.3125,0.1724,0.699
38.643000,0.6102,-0.3172,0.1738,0.709
38.646000,0.6194,-0.3279,0.1770,0.723
38.648000,0.6302,-0.3362,0.1787,0.736
38.651000,0.6412,-0.3445,0.1841,0.751
38.653000,0.6544,-0.3555,0.1887,0.768
38.658000,0.6668,-0.3653,0.1958,0.785
38.660000,0.6795,-0.3750,0.2024,0.802
38.661000,0.6949,-0.3870,0.2078,0.822
38.663000,0.7100,-0.3999,0.2124,0.842
38.666000,0.7227,-0.4117,0.2205,0.860
38.667000,0.7376,-0.4234,0.2273,0.880
38.670000,0.7547,-0.4380,0.2359,0.904
38.674000,0.7730,-0.4515,0.2420,0.927
38.679000,0.7923,-0.4664,0.2490,0.953
38.680000,0.8126,-0.4820,0.2571,0.979
38.681000,0.8341,-0.4966,0.2654,1.006
38.682000,0.8580,-0.5127,0.2747,1.037
38.684000,0.8846,-0.5320,0.2830,1.070
38.686000,0.9100,-0.5499,0.2923,1.103
38.691000,0.9359,-0.5706,0.2998,1.136
38.693000,0.9632,-0.5928,0.3069,1.172
38.705000,0.9869,-0.6158,0.3138,1.205
38.706000,1.0082,-0.6370,0.3191,1.235
38.707000,1.0243,-0.6607,0.3255,1.262
38.708000,1.0404,-0.6844,0.3321,1.289
38.709000,1.0563,-0.7066,0.3426,1.316
38.710000,1.0687,-0.7266,0.3523,1.340
38.712000,1.0797,-0.7457,0.3636,1.362
38.712000,1.0880,-0.7652,0.3748,1.382
38.712000,1.0951,-0.7862,0.3853,1.402
38.725000,1.1007,-0.8084,0.3936,1.421
38.727000,1.1036,-0.8304,0.4026,1.439
38.727000,1.1058,-0.8543,0.4100,1.456
38.728000,1.1075,-0.8780,0.4153,1.473
38.729000,1.1088,-0.9015,0.4214,1.490
38.733000,1.1117,-0.9261,0.4290,1.509
38.734000,1.1122,-0.9474,0.4373,1.525
38.734000,1.1100,-0.9698,0.4441,1.539
38.735000,1.1068,-0.9891,0.4519,1.552
38.736000,1.1036,-0.9986,0.4634,1.559
38.738000,1.1009,-1.0162,0.4729,1.571
38.741000,1.0985,-1.0345,0.4827,1.584
38.743000,1.0965,-1.0492,0.4939,1.596
38.745000,1.0922,-1.0614,0.5049,1.604
38.747000,1.0902,-1.0731,0.5169,1.615
38.749000,1.0856,-1.0817,0.5298,1.621
38.751000,1.0795,-1.0856,0.5413,1.624
38.756000,1.0726,-1.0887,0.5521,1.625
38.759000,1.0631,-1.0909,0.5562,1.622
38.760000,1.0558,-1.0941,0.5577,1.619
38.761000,1.0455,-1.0926,0.5582,1.612
38.765000,1.0360,-1.0917,0.5577,1.605
38.767000,1.0279,-1.0890,0.5545,1.597
38.769000,1.0228,-1.0846,0.5533,1.590
38.773000,1.0223,-1.0799,0.5482,1.585
38.774000,1.0243,-1.0712,0.5450,1.579
38.779000,1.0279,-1.0629,0.5384,1.574
38.780000,1.0338,-1.0528,0.5330,1.569
38.781000,1.0428,-1.0411,0.5240,1.564
38.783000,1.0538,-1.0309,0.5164,1.562
38.785000,1.0653,-1.0199,0.5101,1.561
38.790000,1.0755,-1.0108,0.5020,1.559
38.792000,1.0843,-1.0011,0.4913,1.555
38.793000,1.0895,-0.9916,0.4800,1.549
38.795000,1.0926,-0.9828,0.4656,1.542
38.798000,1.0917,-0.9676,0.4480,1.526
38.800000,1.0892,-0.9520,0.4285,1.509
38.803000,1.0873,-0.9359,0.4082,1.492
38.817000,1.0858,-0.9232,0.3836,1.476
38.818000,1.0799,-0.9107,0.3575,1.457
38.820000,1.0738,-0.8971,0.3289,1.437
38.821000,1.0677,-0.8863,0.3042,1.421
38.822000,1.0594,-0.8763,0.2818,1.403
38.825000,1.0533,-0.8697,0.2593,1.390
38.839000,1.0462,-0.8631,0.2449,1.378
38.840000,1.0394,-0.8575,0.2354,1.368
38.840000,1.0331,-0.8531,0.2327,1.360
38.841000,1.0233,-0.8490,0.2359,1.350
38.841000,1.0152,-0.8475,0.2473,1.345
38.842000,1.0084,-0.8460,0.2681,1.343
38.842000,0.9986,-0.8463,0.2952,1.342
38.842000,0.9903,-0.8443,0.3279,1.342
38.843000,0.9815,-0.8424,0.3628,1.343
38.843000,0.9708,-0.8343,0.3975,1.340
38.844000,0.9584,-0.8263,0.4292,1.336
38.844000,0.9400,-0.8170,0.4595,1.328
38.847000,0.9161,-0.8075,0.4896,1.316
38.850000,0.8868,-0.7930,0.5162,1.297
38.851000,0.8558,-0.7760,0.5457,1.278
38.854000,0.8248,-0.7511,0.5711,1.253
38.857000,0.7916,-0.7266,0.5963,1.229
38.860000,0.7584,-0.6995,0.6168,1.202
38.861000,0.7276,-0.6744,0.6317,1.176
38.863000,0.7003,-0.6480,0.6426,1.150
38.866000,0.6722,-0.6246,0.6502,1.125
38.868000,0.6490,-0.5994,0.6524,1.098
38.870000,0.6319,-0.5770,0.6509,1.075
38.874000,0.6180,-0.5552,0.6468,1.053
38.876000,0.6036,-0.5303,0.6378,1.026
38.878000,0.5941,-0.5054,0.6256,1.000
38.880000,0.5870,-0.4817,0.6111,0.975
38.883000,0.5809,-0.4566,0.5933,0.948
38.884000,0.5784,-0.4353,0.5743,0.924
38.887000,0.5794,-0.4124,0.5552,0.902
38.899000,0.5848,-0.3912,0.5340,0.883
38.900000,0.5945,-0.3709,0.5113,0.867
38.901000,0.6070,-0.3504,0.4896,0.855
38.902000,0.6187,-0.3308,0.4637,0.841
38.902000,0.6302,-0.3103,0.4393,0.828
38.905000,0.6412,-0.2918,0.4131,0.817
38.906000,0.6536,-0.2752,0.3870,0.808
38.917000,0.6658,-0.2574,0.3606,0.800
38.918000,0.6815,-0.2425,0.3304,0.795
38.919000,0.6973,-0.2285,0.3045,0.794
38.920000,0.7159,-0.2183,0.2752,0.797
38.920000,0.7320,-0.2068,0.2471,0.800
38.921000,0.7459,-0.2000,0.2195,0.803
38.924000,0.7618,-0.1924,0.1934,0.809
38.925000,0.7767,-0.1875,0.1692,0.817
38.926000,0.7940,-0.1804,0.1502,0.828
38.927000,0.8111,-0.1741,0.1338,0.840
38.936000,0.8270,-0.1687,0.1179,0.852
