time,gFx,gFy,gFz,TgF
1.333000,0.8055,-0.5958,0.0247,1.002
1.334000,0.8023,-0.5936,0.0251,0.998
1.334000,0.7999,-0.5941,0.0281,0.997
1.334000,0.7965,-0.5950,0.0303,0.995
1.347000,0.7943,-0.5941,0.0335,0.992
1.348000,0.7921,-0.5938,0.0374,0.991
1.349000,0.7923,-0.5948,0.0430,0.992
1.349000,0.7894,-0.5953,0.0459,0.990
1.350000,0.7869,-0.5926,0.0474,0.986
1.351000,0.7860,-0.5928,0.0532,0.986
1.352000,0.7860,-0.5941,0.0574,0.987
1.354000,0.7867,-0.5941,0.0593,0.988
1.356000,0.7894,-0.5970,0.0623,0.992
1.358000,0.7904,-0.5975,0.0664,0.993
1.360000,0.7913,-0.5994,0.0676,0.995
1.363000,0.7962,-0.6002,0.0684,0.999
1.365000,0.8004,-0.6011,0.0691,1.003
1.367000,0.8023,-0.6014,0.0674,1.005
1.370000,0.8045,-0.5997,0.0681,1.006
1.372000,0.8045,-0.6002,0.0671,1.006
1.374000,0.8035,-0.5992,0.0659,1.005
1.377000,0.8035,-0.5972,0.0640,1.003
1.380000,0.8028,-0.5975,0.0610,1.003
1.382000,0.8011,-0.5963,0.0610,1.001
1.385000,0.7984,-0.5941,0.0601,0.997
1.388000,0.7967,-0.5958,0.0596,0.997
1.389000,0.7950,-0.5941,0.0557,0.994
1.391000,0.7940,-0.5955,0.0535,0.994
1.394000,0.7904,-0.5953,0.0537,0.991
1.398000,0.7879,-0.5960,0.0525,0.989
1.399000,0.7860,-0.5967,0.0510,0.988
1.401000,0.7828,-0.5965,0.0527,0.986
1.404000,0.7823,-0.5967,0.0523,0.985
1.406000,0.7801,-0.5970,0.0527,0.984
1.408000,0.7784,-0.5970,0.0530,0.982
1.410000,0.7779,-0.5950,0.0554,0.981
1.415000,0.7774,-0.5948,0.0552,0.980
1.416000,0.7823,-0.5938,0.0569,0.984
1.420000,0.7845,-0.5904,0.0584,0.984
1.420000,0.7860,-0.5901,0.0584,0.985
1.422000,0.7884,-0.5901,0.0588,0.987
1.424000,0.7921,-0.5889,0.0596,0.989
1.427000,0.7940,-0.5858,0.0566,0.988
1.435000,0.7965,-0.5848,0.0544,0.990
1.436000,0.7982,-0.5833,0.0537,0.990
1.455000,0.7987,-0.5821,0.0508,0.990
1.455000,0.7987,-0.5826,0.0464,0.990
1.456000,0.8004,-0.5806,0.0418,0.990
1.457000,0.8018,-0.5814,0.0388,0.991
1.458000,0.7999,-0.5845,0.0364,0.991
1.458000,0.8006,-0.5843,0.0337,0.992
1.459000,0.7972,-0.5840,0.0317,0.989
1.459000,0.7940,-0.5833,0.0322,0.986
1.460000,0.7911,-0.5804,0.0342,0.982
1.461000,0.7855,-0.5796,0.0378,0.977
1.462000,0.7816,-0.5767,0.0427,0.972
1.462000,0.7782,-0.5740,0.0486,0.968
1.463000,0.7772,-0.5731,0.0552,0.967
1.466000,0.7774,-0.5728,0.0608,0.968
1.467000,0.7777,-0.5709,0.0657,0.967
1.469000,0.7796,-0.5718,0.0681,0.969
1.471000,0.7830,-0.5718,0.0730,0.972
1.474000,0.7852,-0.5735,0.0759,0.975
1.477000,0.7882,-0.5755,0.0774,0.979
1.480000,0.7909,-0.5772,0.0786,0.982
1.483000,0.7923,-0.5782,0.0813,0.984
1.484000,0.7940,-0.5796,0.0808,0.986
1.486000,0.7965,-0.5796,0.0794,0.988
1.489000,0.7957,-0.5806,0.0784,0.988
1.490000,0.7967,-0.5826,0.0764,0.990
1.493000,0.7955,-0.5816,0.0742,0.988
1.499000,0.7933,-0.5821,0.0728,0.987
1.500000,0.7948,-0.5809,0.0706,0.987
1.502000,0.7979,-0.5828,0.0686,0.990
1.503000,0.7970,-0.5826,0.0657,0.989
1.505000,0.7967,-0.5804,0.0630,0.988
1.508000,0.7952,-0.5821,0.0608,0.987
1.510000,0.7923,-0.5831,0.0576,0.985
1.516000,0.7928,-0.5836,0.0530,0.986
1.518000,0.7916,-0.5840,0.0486,0.985
1.519000,0.7913,-0.5848,0.0459,0.985
1.520000,0.7923,-0.5831,0.0418,0.985
1.523000,0.7935,-0.5831,0.0381,0.985
1.524000,0.7950,-0.5823,0.0356,0.986
1.526000,0.7974,-0.5804,0.0352,0.987
1.542000,0.7977,-0.5789,0.0337,0.986
1.543000,0.7967,-0.5748,0.0337,0.983
1.544000,0.7965,-0.5723,0.0325,0.981
1.545000,0.7955,-0.5701,0.0339,0.979
1.546000,0.7965,-0.5660,0.0337,0.978
1.547000,0.7965,-0.5660,0.0354,0.978
1.549000,0.7989,-0.5655,0.0354,0.979
1.550000,0.8038,-0.5652,0.0342,0.983
1.551000,0.8079,-0.5652,0.0356,0.987
1.552000,0.8116,-0.5640,0.0356,0.989
1.552000,0.8155,-0.5645,0.0361,0.992
1.561000,0.8194,-0.5626,0.0337,0.995
1.562000,0.8214,-0.5626,0.0347,0.996
1.563000,0.8248,-0.5626,0.0364,0.999
1.564000,0.8258,-0.5621,0.0374,1.000
1.564000,0.8263,-0.5606,0.0398,0.999
1.566000,0.8277,-0.5565,0.0408,0.998
1.568000,0.8287,-0.5557,0.0422,0.999
1.571000,0.8299,-0.5538,0.0464,0.999
1.573000,0.8285,-0.5538,0.0493,0.998
1.576000,0.8272,-0.5538,0.0505,0.997
1.578000,0.8255,-0.5543,0.0535,0.996
1.582000,0.8255,-0.5540,0.0562,0.996
1.582000,0.8258,-0.5547,0.0591,0.997
1.585000,0.8236,-0.5538,0.0625,0.994
1.587000,0.8211,-0.5535,0.0664,0.992
1.590000,0.8197,-0.5535,0.0671,0.991
1.592000,0.8202,-0.5550,0.0689,0.993
1.594000,0.8194,-0.5525,0.0713,0.991
1.598000,0.8182,-0.5523,0.0725,0.990
1.600000,0.8160,-0.5530,0.0730,0.988
1.602000,0.8170,-0.5543,0.0754,0.990
1.604000,0.8162,-0.5552,0.0742,0.990
1.607000,0.8167,-0.5555,0.0754,0.991
1.609000,0.8150,-0.5547,0.0750,0.989
1.612000,0.8140,-0.5550,0.0754,0.988
1.626000,0.8126,-0.5547,0.0747,0.987
1.627000,0.8126,-0.5533,0.0740,0.986
1.628000,0.8121,-0.5543,0.0752,0.986
1.629000,0.8104,-0.5545,0.0750,0.985
1.630000,0.8101,-0.5540,0.0747,0.984
1.643000,0.8082,-0.5528,0.0772,0.982
1.644000,0.8082,-0.5528,0.0801,0.982
1.644000,0.8092,-0.5513,0.0798,0.982
1.644000,0.8101,-0.5513,0.0801,0.983
1.645000,0.8138,-0.5521,0.0830,0.987
1.645000,0.8160,-0.5525,0.0855,0.989
1.645000,0.8194,-0.5538,0.0845,0.993
1.646000,0.8214,-0.5530,0.0837,0.994
1.646000,0.8231,-0.5540,0.0798,0.995
1.650000,0.8238,-0.5533,0.0781,0.995
1.651000,0.8270,-0.5547,0.0754,0.999
1.653000,0.8253,-0.5525,0.0723,0.996
1.653000,0.8253,-0.5538,0.0676,0.996
1.656000,0.8241,-0.5535,0.0642,0.995
1.658000,0.8219,-0.5530,0.0596,0.992
1.661000,0.8219,-0.5518,0.0564,0.992
1.664000,0.8214,-0.5513,0.0525,0.991
1.667000,0.8184,-0.5503,0.0483,0.987
1.668000,0.8177,-0.5491,0.0452,0.986
1.678000,0.8167,-0.5499,0.0442,0.986
1.678000,0.8167,-0.5472,0.0425,0.984
1.679000,0.8155,-0.5460,0.0425,0.982
1.679000,0.8133,-0.5460,0.0432,0.981
1.684000,0.8121,-0.5438,0.0418,0.978
1.685000,0.8138,-0.5438,0.0410,0.980
1.685000,0.8143,-0.5418,0.0425,0.979
1.686000,0.8167,-0.5425,0.0442,0.982
1.689000,0.8182,-0.5430,0.0449,0.983
1.692000,0.8187,-0.5423,0.0415,0.983
1.693000,0.8197,-0.5455,0.0420,0.985
1.697000,0.8206,-0.5440,0.0425,0.985
1.698000,0.8219,-0.5433,0.0425,0.986
1.701000,0.8204,-0.5423,0.0413,0.984
1.703000,0.8197,-0.5435,0.0418,0.984
1.705000,0.8202,-0.5440,0.0413,0.985
1.707000,0.8197,-0.5430,0.0396,0.984
1.710000,0.8211,-0.5430,0.0413,0.985
1.713000,0.8211,-0.5447,0.0432,0.986
1.717000,0.8233,-0.5457,0.0452,0.989
1.719000,0.8263,-0.5455,0.0476,0.991
1.720000,0.8294,-0.5452,0.0505,0.994
1.722000,0.8314,-0.5474,0.0537,0.997
1.724000,0.8346,-0.5477,0.0537,1.000
1.727000,0.8355,-0.5494,0.0574,1.002
1.739000,0.8370,-0.5479,0.0581,1.002
1.740000,0.8372,-0.5511,0.0606,1.004
1.741000,0.8353,-0.5518,0.0610,1.003
1.742000,0.8355,-0.5518,0.0615,1.003
1.743000,0.8348,-0.5525,0.0625,1.003
1.744000,0.8350,-0.5518,0.0618,1.003
1.756000,0.8348,-0.5528,0.0632,1.003
1.757000,0.8336,-0.5535,0.0630,1.003
1.758000,0.8346,-0.5528,0.0628,1.003
1.759000,0.8346,-0.5535,0.0606,1.003
1.759000,0.8353,-0.5540,0.0584,1.004
1.760000,0.8341,-0.5557,0.0591,1.004
1.760000,0.8346,-0.5552,0.0559,1.004
1.761000,0.8346,-0.5540,0.0527,1.003
1.762000,0.8331,-0.5550,0.0523,1.002
1.764000,0.8321,-0.5547,0.0510,1.001
1.767000,0.8314,-0.5555,0.0508,1.001
1.769000,0.8309,-0.5543,0.0493,1.000
1.771000,0.8277,-0.5545,0.0503,0.998
1.774000,0.8255,-0.5516,0.0461,0.994
1.776000,0.8228,-0.5521,0.0474,0.992
1.779000,0.8197,-0.5501,0.0452,0.988
1.782000,0.8187,-0.5494,0.0464,0.987
1.784000,0.8194,-0.5469,0.0476,0.986
1.786000,0.8180,-0.5464,0.0466,0.985
1.788000,0.8194,-0.5455,0.0471,0.985
1.791000,0.8194,-0.5455,0.0447,0.985
1.793000,0.8192,-0.5447,0.0430,0.985
1.795000,0.8202,-0.5455,0.0410,0.986
1.805000,0.8233,-0.5440,0.0422,0.988
1.806000,0.8265,-0.5440,0.0430,0.990
1.807000,0.8292,-0.5430,0.0439,0.992
1.808000,0.8331,-0.5440,0.0437,0.996
1.809000,0.8365,-0.5430,0.0442,0.998
1.810000,0.8397,-0.5413,0.0444,1.000
1.812000,0.8424,-0.5406,0.0464,1.002
1.815000,0.8455,-0.5398,0.0476,1.004
1.822000,0.8470,-0.5377,0.0479,1.004
1.823000,0.8499,-0.5364,0.0476,1.006
1.824000,0.8495,-0.5347,0.0486,1.005
1.825000,0.8516,-0.5350,0.0476,1.007
1.844000,0.8541,-0.5330,0.0479,1.008
1.845000,0.8534,-0.5359,0.0491,1.009
1.846000,0.8529,-0.5362,0.0491,1.009
1.847000,0.8526,-0.5374,0.0464,1.009
1.848000,0.8512,-0.5406,0.0449,1.009
1.849000,0.8507,-0.5398,0.0425,1.008
1.850000,0.8499,-0.5408,0.0410,1.008
1.850000,0.8465,-0.5413,0.0405,1.006
1.851000,0.8453,-0.5394,0.0400,1.004
1.852000,0.8446,-0.5418,0.0386,1.004
1.853000,0.8414,-0.5438,0.0369,1.002
1.853000,0.8399,-0.5433,0.0369,1.001
1.854000,0.8377,-0.5450,0.0378,1.000
1.862000,0.8390,-0.5477,0.0359,1.003
1.864000,0.8385,-0.5486,0.0359,1.003
1.865000,0.8372,-0.5503,0.0359,1.003
1.867000,0.8392,-0.5511,0.0374,1.005
1.874000,0.8385,-0.5533,0.0381,1.005
1.875000,0.8385,-0.5516,0.0388,1.004
1.876000,0.8380,-0.5533,0.0403,1.005
1.876000,0.8375,-0.5518,0.0413,1.004
1.877000,0.8377,-0.5543,0.0425,1.005
1.878000,0.8380,-0.5552,0.0435,1.006
1.883000,0.8382,-0.5565,0.0444,1.007
1.884000,0.8375,-0.5567,0.0449,1.007
1.886000,0.8331,-0.5567,0.0457,1.003
1.887000,0.8297,-0.5562,0.0439,1.000
1.890000,0.8287,-0.5557,0.0432,0.999
1.892000,0.8270,-0.5562,0.0420,0.998
1.894000,0.8253,-0.5550,0.0420,0.995
1.899000,0.8238,-0.5547,0.0415,0.994
1.901000,0.8245,-0.5540,0.0425,0.994
1.902000,0.8238,-0.5555,0.0408,0.994
1.904000,0.8245,-0.5550,0.0422,0.995
1.914000,0.8243,-0.5543,0.0442,0.994
1.915000,0.8250,-0.5555,0.0447,0.996
1.916000,0.8255,-0.5533,0.0464,0.995
1.917000,0.8280,-0.5518,0.0464,0.996
1.918000,0.8294,-0.5503,0.0481,0.997
1.918000,0.8319,-0.5499,0.0503,0.998
1.922000,0.8355,-0.5486,0.0518,1.001
1.924000,0.8382,-0.5474,0.0542,1.003
1.928000,0.8392,-0.5464,0.0557,1.003
1.930000,0.8421,-0.5413,0.0547,1.003
1.931000,0.8438,-0.5398,0.0564,1.003
1.933000,0.8446,-0.5386,0.0557,1.003
1.942000,0.8443,-0.5384,0.0544,1.003
1.943000,0.8460,-0.5398,0.0544,1.005
1.944000,0.8460,-0.5386,0.0527,1.004
1.944000,0.8475,-0.5401,0.0496,1.006
1.957000,0.8475,-0.5403,0.0452,1.006
1.958000,0.8468,-0.5411,0.0435,1.006
1.958000,0.8460,-0.5391,0.0381,1.004
1.958000,0.8431,-0.5381,0.0339,1.001
1.959000,0.8399,-0.5391,0.0295,0.999
1.959000,0.8392,-0.5389,0.0271,0.998
1.959000,0.8368,-0.5379,0.0256,0.995
1.960000,0.8360,-0.5359,0.0232,0.993
1.963000,0.8372,-0.5357,0.0217,0.994
1.967000,0.8365,-0.5364,0.0208,0.994
1.968000,0.8363,-0.5367,0.0208,0.994
1.970000,0.8375,-0.5377,0.0227,0.995
1.972000,0.8377,-0.5384,0.0232,0.996
1.974000,0.8394,-0.5386,0.0242,0.998
1.977000,0.8409,-0.5396,0.0256,0.999
1.979000,0.8407,-0.5394,0.0259,0.999
1.982000,0.8421,-0.5411,0.0266,1.001
1.985000,0.8414,-0.5430,0.0269,1.002
1.988000,0.8397,-0.5452,0.0283,1.002
1.989000,0.8414,-0.5472,0.0298,1.004
1.991000,0.8399,-0.5455,0.0330,1.002
1.994000,0.8392,-0.5447,0.0330,1.001
2.008000,0.8387,-0.5447,0.0354,1.001
2.010000,0.8368,-0.5477,0.0366,1.001
2.012000,0.8372,-0.5477,0.0378,1.001
2.014000,0.8380,-0.5479,0.0371,1.002
2.015000,0.8365,-0.5462,0.0374,1.000
2.016000,0.8382,-0.5474,0.0369,1.002
2.017000,0.8370,-0.5467,0.0366,1.000
2.018000,0.8387,-0.5469,0.0381,1.002
2.018000,0.8390,-0.5479,0.0378,1.003
2.019000,0.8390,-0.5474,0.0386,1.002
2.020000,0.8368,-0.5469,0.0383,1.000
2.033000,0.8358,-0.5455,0.0396,0.999
2.034000,0.8328,-0.5445,0.0410,0.996
2.035000,0.8311,-0.5452,0.0449,0.995
2.035000,0.8309,-0.5447,0.0505,0.995
2.036000,0.8294,-0.5450,0.0530,0.994
2.037000,0.8292,-0.5457,0.0562,0.994
2.041000,0.8292,-0.5452,0.0601,0.994
2.043000,0.8285,-0.5450,0.0608,0.993
2.043000,0.8311,-0.5467,0.0625,0.997
2.044000,0.8314,-0.5452,0.0632,0.996
2.045000,0.8304,-0.5455,0.0635,0.996
2.054000,0.8307,-0.5462,0.0632,0.996
2.055000,0.8319,-0.5477,0.0630,0.998
2.055000,0.8316,-0.5477,0.0606,0.998
2.059000,0.8311,-0.5486,0.0586,0.998
2.060000,0.8299,-0.5474,0.0571,0.996
2.060000,0.8285,-0.5477,0.0547,0.995
2.066000,0.8280,-0.5472,0.0535,0.994
2.067000,0.8285,-0.5477,0.0515,0.994
2.068000,0.8280,-0.5474,0.0508,0.994
2.072000,0.8272,-0.5472,0.0493,0.993
2.079000,0.8275,-0.5452,0.0498,0.992
2.080000,0.8255,-0.5440,0.0493,0.990
2.083000,0.8255,-0.5438,0.0486,0.990
2.084000,0.8275,-0.5450,0.0474,0.992
2.085000,0.8282,-0.5464,0.0457,0.993
2.086000,0.8311,-0.5472,0.0464,0.996
2.088000,0.8314,-0.5452,0.0461,0.995
2.089000,0.8343,-0.5460,0.0461,0.998
2.092000,0.8360,-0.5462,0.0459,1.000
2.093000,0.8363,-0.5469,0.0437,1.000
2.095000,0.8377,-0.5482,0.0452,1.002
2.098000,0.8392,-0.5491,0.0454,1.004
2.101000,0.8394,-0.5489,0.0457,1.004
2.104000,0.8392,-0.5486,0.0459,1.004
2.105000,0.8370,-0.5501,0.0439,1.003
2.107000,0.8341,-0.5506,0.0444,1.000
2.109000,0.8326,-0.5499,0.0420,0.999
2.112000,0.8311,-0.5489,0.0405,0.997
2.115000,0.8302,-0.5482,0.0400,0.996
2.124000,0.8292,-0.5491,0.0408,0.995
2.125000,0.8277,-0.5499,0.0403,0.995
2.126000,0.8265,-0.5503,0.0391,0.994
2.127000,0.8231,-0.5499,0.0398,0.991
2.128000,0.8241,-0.5499,0.0425,0.992
2.131000,0.8243,-0.5506,0.0449,0.992
2.132000,0.8228,-0.5489,0.0471,0.990
2.147000,0.8258,-0.5477,0.0476,0.992
2.148000,0.8260,-0.5462,0.0501,0.992
2.149000,0.8277,-0.5462,0.0515,0.993
2.149000,0.8292,-0.5469,0.0566,0.995
2.157000,0.8328,-0.5477,0.0584,0.998
2.158000,0.8343,-0.5516,0.0598,1.002
2.158000,0.8350,-0.5535,0.0606,1.004
2.159000,0.8365,-0.5543,0.0628,1.005
2.159000,0.8377,-0.5545,0.0615,1.007
2.161000,0.8370,-0.5543,0.0632,1.006
2.161000,0.8365,-0.5543,0.0625,1.005
2.162000,0.8355,-0.5535,0.0613,1.004
2.162000,0.8328,-0.5533,0.0640,1.002
2.171000,0.8326,-0.5508,0.0632,1.000
2.172000,0.8316,-0.5501,0.0632,0.999
2.172000,0.8289,-0.5525,0.0620,0.998
2.173000,0.8275,-0.5513,0.0618,0.996
2.173000,0.8265,-0.5511,0.0610,0.995
2.175000,0.8260,-0.5511,0.0588,0.995
2.178000,0.8248,-0.5525,0.0593,0.995
2.180000,0.8250,-0.5528,0.0596,0.995
2.184000,0.8253,-0.5545,0.0593,0.996
2.189000,0.8248,-0.5545,0.0596,0.996
2.190000,0.8228,-0.5550,0.0593,0.994
2.191000,0.8226,-0.5552,0.0579,0.994
2.192000,0.8214,-0.5545,0.0566,0.993
2.194000,0.8209,-0.5533,0.0544,0.991
2.196000,0.8187,-0.5547,0.0525,0.990
2.200000,0.8160,-0.5540,0.0527,0.988
2.202000,0.8145,-0.5538,0.0515,0.986
2.204000,0.8138,-0.5543,0.0501,0.986
2.206000,0.8153,-0.5535,0.0488,0.987
2.208000,0.8150,-0.5525,0.0498,0.986
2.210000,0.8155,-0.5511,0.0491,0.985
2.213000,0.8145,-0.5513,0.0496,0.985
2.226000,0.8155,-0.5503,0.0501,0.985
2.227000,0.8177,-0.5496,0.0503,0.987
2.227000,0.8194,-0.5489,0.0513,0.988
2.228000,0.8209,-0.5484,0.0520,0.989
2.229000,0.8233,-0.5482,0.0542,0.991
2.230000,0.8258,-0.5482,0.0542,0.993
2.230000,0.8267,-0.5479,0.0554,0.993
2.259000,0.8287,-0.5464,0.0574,0.994
2.262000,0.8294,-0.5477,0.0579,0.996
2.263000,0.8331,-0.5486,0.0571,0.999
2.264000,0.8336,-0.5486,0.0576,1.000
2.266000,0.8333,-0.5472,0.0579,0.999
2.267000,0.8348,-0.5472,0.0579,1.000
2.268000,0.8341,-0.5489,0.0584,1.000
2.270000,0.8333,-0.5496,0.0593,1.000
2.271000,0.8341,-0.5494,0.0584,1.000
2.272000,0.8333,-0.5489,0.0584,1.000
2.274000,0.8316,-0.5489,0.0591,0.998
2.275000,0.8328,-0.5496,0.0584,1.000
2.276000,0.8309,-0.5491,0.0601,0.998
2.278000,0.8311,-0.5494,0.0596,0.998
2.279000,0.8289,-0.5489,0.0596,0.996
2.280000,0.8275,-0.5479,0.0566,0.994
2.282000,0.8255,-0.5472,0.0559,0.992
2.283000,0.8245,-0.5479,0.0547,0.992
2.284000,0.8238,-0.5474,0.0535,0.991
2.286000,0.8219,-0.5474,0.0503,0.989
2.287000,0.8219,-0.5474,0.0474,0.989
2.288000,0.8228,-0.5464,0.0466,0.989
2.289000,0.8226,-0.5482,0.0457,0.990
2.291000,0.8233,-0.5479,0.0437,0.990
2.292000,0.8248,-0.5496,0.0418,0.992
2.292000,0.8250,-0.5503,0.0393,0.993
2.294000,0.8275,-0.5511,0.0378,0.995
2.296000,0.8289,-0.5528,0.0361,0.997
2.300000,0.8297,-0.5555,0.0366,0.999
2.301000,0.8302,-0.5557,0.0374,1.000
2.304000,0.8307,-0.5540,0.0383,0.999
2.307000,0.8302,-0.5535,0.0398,0.999
2.308000,0.8277,-0.5516,0.0405,0.995
2.310000,0.8275,-0.5501,0.0410,0.994
2.312000,0.8250,-0.5506,0.0425,0.993
2.326000,0.8238,-0.5491,0.0461,0.991
2.327000,0.8223,-0.5482,0.0493,0.990
2.327000,0.8216,-0.5482,0.0523,0.989
2.328000,0.8189,-0.5489,0.0549,0.987
2.328000,0.8194,-0.5474,0.0571,0.987
2.346000,0.8187,-0.5474,0.0581,0.987
2.346000,0.8189,-0.5491,0.0620,0.988
2.347000,0.8192,-0.5499,0.0620,0.989
2.348000,0.8172,-0.5511,0.0645,0.988
2.348000,0.8172,-0.5533,0.0667,0.989
2.349000,0.8177,-0.5560,0.0659,0.991
2.349000,0.8202,-0.5572,0.0625,0.993
2.350000,0.8221,-0.5584,0.0610,0.996
2.350000,0.8223,-0.5589,0.0625,0.996
2.351000,0.8223,-0.5589,0.0632,0.996
2.354000,0.8233,-0.5584,0.0608,0.997
2.355000,0.8206,-0.5579,0.0618,0.994
2.356000,0.8216,-0.5587,0.0606,0.995
2.357000,0.8221,-0.5569,0.0591,0.995
2.359000,0.8216,-0.5560,0.0571,0.994
2.362000,0.8192,-0.5550,0.0544,0.991
2.364000,0.8180,-0.5555,0.0537,0.990
2.368000,0.8165,-0.5547,0.0513,0.988
2.369000,0.8140,-0.5523,0.0486,0.985
2.371000,0.8145,-0.5513,0.0481,0.985
2.374000,0.8150,-0.5486,0.0461,0.984
2.376000,0.8148,-0.5484,0.0439,0.983
2.388000,0.8153,-0.5494,0.0439,0.984
2.389000,0.8160,-0.5489,0.0415,0.984
2.389000,0.8155,-0.5464,0.0388,0.982
2.392000,0.8155,-0.5438,0.0391,0.981
2.393000,0.8160,-0.5433,0.0408,0.981
2.394000,0.8165,-0.5413,0.0403,0.980
2.394000,0.8182,-0.5416,0.0403,0.982
2.395000,0.8194,-0.5389,0.0405,0.982
2.398000,0.8194,-0.5389,0.0413,0.982
2.405000,0.8192,-0.5401,0.0415,0.982
2.406000,0.8199,-0.5403,0.0418,0.983
2.407000,0.8202,-0.5398,0.0430,0.983
2.407000,0.8197,-0.5408,0.0447,0.983
2.410000,0.8182,-0.5425,0.0464,0.983
2.412000,0.8194,-0.5428,0.0454,0.984
2.414000,0.8175,-0.5428,0.0481,0.982
2.422000,0.8177,-0.5420,0.0498,0.982
2.423000,0.8189,-0.5433,0.0515,0.984
2.424000,0.8184,-0.5455,0.0518,0.985
2.424000,0.8206,-0.5462,0.0530,0.987
2.426000,0.8211,-0.5447,0.0547,0.987
2.429000,0.8226,-0.5460,0.0552,0.989
2.431000,0.8243,-0.5462,0.0571,0.990
2.442000,0.8270,-0.5467,0.0569,0.993
2.442000,0.8282,-0.5464,0.0584,0.994
2.443000,0.8311,-0.5482,0.0598,0.997
2.443000,0.8316,-0.5489,0.0610,0.998
2.444000,0.8353,-0.5479,0.0618,1.001
2.444000,0.8358,-0.5474,0.0642,1.001
2.447000,0.8363,-0.5469,0.0645,1.001
2.452000,0.8390,-0.5486,0.0662,1.005
2.454000,0.8387,-0.5496,0.0679,1.005
2.454000,0.8392,-0.5494,0.0681,1.005
2.456000,0.8390,-0.5479,0.0689,1.004
2.459000,0.8390,-0.5479,0.0676,1.004
2.461000,0.8380,-0.5477,0.0676,1.003
2.463000,0.8377,-0.5484,0.0662,1.003
2.466000,0.8370,-0.5489,0.0647,1.003
2.469000,0.8370,-0.5462,0.0628,1.001
2.471000,0.8368,-0.5494,0.0610,1.003
2.477000,0.8390,-0.5484,0.0598,1.004
2.477000,0.8394,-0.5472,0.0576,1.004
2.478000,0.8409,-0.5464,0.0569,1.004
2.480000,0.8426,-0.5460,0.0569,1.006
2.485000,0.8436,-0.5442,0.0576,1.006
2.488000,0.8455,-0.5445,0.0603,1.007
2.488000,0.8470,-0.5430,0.0630,1.008
2.489000,0.8492,-0.5413,0.0618,1.009
2.492000,0.8507,-0.5408,0.0596,1.010
2.495000,0.8490,-0.5411,0.0606,1.009
2.497000,0.8507,-0.5418,0.0576,1.010
2.499000,0.8490,-0.5416,0.0554,1.009
2.506000,0.8465,-0.5425,0.0540,1.007
2.508000,0.8446,-0.5435,0.0530,1.006
2.509000,0.8433,-0.5420,0.0501,1.004
2.511000,0.8419,-0.5425,0.0498,1.003
2.512000,0.8392,-0.5418,0.0474,1.000
2.513000,0.8370,-0.5398,0.0486,0.997
2.516000,0.8350,-0.5396,0.0454,0.995
2.534000,0.8326,-0.5396,0.0432,0.993
2.538000,0.8299,-0.5391,0.0439,0.991
2.540000,0.8282,-0.5362,0.0437,0.988
2.541000,0.8263,-0.5342,0.0418,0.985
2.542000,0.8253,-0.5330,0.0405,0.983
2.543000,0.8236,-0.5313,0.0393,0.981
2.544000,0.8216,-0.5318,0.0361,0.979
2.545000,0.8209,-0.5330,0.0361,0.979
2.546000,0.8211,-0.5318,0.0356,0.979
2.546000,0.8214,-0.5320,0.0356,0.979
2.547000,0.8204,-0.5308,0.0347,0.978
2.548000,0.8206,-0.5289,0.0327,0.977
2.549000,0.8187,-0.5291,0.0291,0.975
2.550000,0.8187,-0.5303,0.0286,0.976
2.551000,0.8184,-0.5289,0.0269,0.975
2.558000,0.8216,-0.5272,0.0234,0.976
2.558000,0.8226,-0.5269,0.0230,0.977
2.559000,0.8245,-0.5259,0.0230,0.978
2.560000,0.8285,-0.5264,0.0210,0.982
2.563000,0.8292,-0.5264,0.0190,0.982
2.565000,0.8331,-0.5240,0.0171,0.984
2.570000,0.8336,-0.5235,0.0142,0.984
2.571000,0.8331,-0.5232,0.0137,0.984
2.572000,0.8328,-0.5213,0.0156,0.983
2.575000,0.8333,-0.5193,0.0120,0.982
2.577000,0.8338,-0.5191,0.0112,0.982
2.579000,0.8348,-0.5206,0.0127,0.984
2.582000,0.8350,-0.5193,0.0103,0.983
2.586000,0.8365,-0.5203,0.0110,0.985
2.587000,0.8360,-0.5201,0.0112,0.985
2.589000,0.8360,-0.5203,0.0122,0.985
2.593000,0.8350,-0.5220,0.0146,0.985
2.594000,0.8348,-0.5208,0.0166,0.984
2.596000,0.8363,-0.5201,0.0190,0.985
2.599000,0.8390,-0.5228,0.0227,0.989
2.603000,0.8409,-0.5230,0.0256,0.991
2.605000,0.8424,-0.5242,0.0273,0.993
2.606000,0.8460,-0.5232,0.0330,0.995
2.609000,0.8490,-0.5245,0.0396,0.999
2.611000,0.8534,-0.5262,0.0449,1.004
2.613000,0.8558,-0.5259,0.0510,1.006
2.632000,0.8573,-0.5276,0.0554,1.008
2.633000,0.8587,-0.5276,0.0618,1.010
2.634000,0.8582,-0.5281,0.0671,1.010
2.635000,0.8621,-0.5296,0.0735,1.014
2.636000,0.8609,-0.5294,0.0808,1.014
2.636000,0.8631,-0.5315,0.0850,1.017
2.637000,0.8629,-0.5320,0.0896,1.018
2.637000,0.8626,-0.5340,0.0925,1.019
2.638000,0.8604,-0.5357,0.0930,1.018
2.638000,0.8558,-0.5364,0.0945,1.014
2.638000,0.8534,-0.5389,0.0947,1.014
2.642000,0.8499,-0.5403,0.0940,1.012
2.643000,0.8473,-0.5416,0.0950,1.010
2.645000,0.8441,-0.5438,0.0977,1.009
